

USBR Pacific Northwest Region
Hydromet/AgriMet Data Access

Although the US Bureau of Reclamation makes efforts to maintain the accuracy
of data found in the Hydromet system databases, the data is largely unverified
and should be considered preliminary and subject to change.  Data and services
are provided with the express understanding that the United States Government
makes no warranties, expressed or implied, concerning the accuracy, complete-
ness, usability or suitability for any particular purpose of the information
or data obtained by access to this computer system, and the United States
shall be under no liability whatsoever to any individual or group entity by
reason of any use made thereof. 

BEGIN DATA
DATE       TIME ,  COVM    OBM     ,  COVM    TU      ,  COVM    UI      ,  COVM    SQ      ,  COVM    PC      ,  COVM    SL      ,  COVM    ZA      ,  COVM    SW      ,  COVM    SV      
07/21/2025 06:00,      59.09 ,      67.47 ,    2953.00 ,    1537.00 ,       4.55 ,,      75.74 ,      79.69 ,      78.37 
07/21/2025 07:00,      58.24 ,      71.51 ,    2954.00 ,    1538.00 ,       4.54 ,,      75.32 ,      79.27 ,      78.07 
07/21/2025 08:00,      60.29 ,      65.39 ,    2956.00 ,    1542.00 ,       4.55 ,,      74.91 ,      78.97 ,      77.87 
07/21/2025 09:00,      64.11 ,      53.30 ,    2958.00 ,    1555.00 ,       4.55 ,,      74.69 ,      78.64 ,      77.55 
07/21/2025 10:00,      63.77 ,      61.99 ,    2961.00 ,    1581.00 ,       4.55 ,,      74.89 ,      78.51 ,      77.41 
07/21/2025 11:00,      64.31 ,      61.92 ,    2964.00 ,    1610.00 ,       4.55 ,,      75.19 ,      78.60 ,      77.28 
07/21/2025 12:00,      69.71 ,      46.52 ,    2968.00 ,    1668.00 ,       4.55 ,,      75.84 ,      78.80 ,      77.26 
07/21/2025 13:00,      73.28 ,      45.71 ,    2970.00 ,    1741.00 ,       4.55 ,,      77.12 ,      79.42 ,      77.34 
07/21/2025 14:00,      72.79 ,      43.12 ,    2974.00 ,    1797.00 ,       4.55 ,,      78.69 ,      80.20 ,      77.49 
07/21/2025 15:00,      71.72 ,      46.75 ,    2978.00 ,    1853.00 ,       4.55 ,,      79.89 ,      81.00 ,      77.91 
07/21/2025 16:00,      68.04 ,      53.44 ,    2985.00 ,    1892.00 ,       4.55 ,,      80.80 ,      81.70 ,      78.32 
07/21/2025 17:00,      67.31 ,      57.01 ,    2992.00 ,    1919.00 ,       4.55 ,,      81.00 ,      82.10 ,      78.68 
07/21/2025 18:00,      64.84 ,      64.15 ,    2995.00 ,    1938.00 ,       4.55 ,,      81.00 ,      82.20 ,      79.01 
07/21/2025 19:00,      64.15 ,      67.20 ,    2997.00 ,    1947.00 ,       4.55 ,,      80.60 ,      82.20 ,      79.15 
07/21/2025 20:00,      62.63 ,      70.13 ,    3000.00 ,    1951.00 ,       4.55 ,,      79.97 ,      82.20 ,      79.31 
07/21/2025 21:00,      62.27 ,      68.88 ,    3002.00 ,    1953.00 ,       4.55 ,,      79.32 ,      81.80 ,      79.32 
07/21/2025 22:00,      59.90 ,      77.05 ,    3003.00 ,    1954.00 ,       4.54 ,,      78.55 ,      81.50 ,      79.21 
07/21/2025 23:00,      55.87 ,      83.20 ,    3004.00 ,    1954.00 ,       4.54 ,,      77.82 ,      81.10 ,      79.02 
07/22/2025 00:00,      53.35 ,      86.50 ,    3006.00 ,    1954.00 ,       4.54 ,,      76.86 ,      80.60 ,      78.83 
07/22/2025 01:00,      53.84 ,      84.60 ,    3008.00 ,    1954.00 ,       4.55 ,,      76.01 ,      79.96 ,      78.53 
07/22/2025 02:00,      53.42 ,      84.50 ,    3009.00 ,    1954.00 ,       4.55 ,,      75.16 ,      79.44 ,      78.24 
07/22/2025 03:00,      53.62 ,      85.70 ,    3011.00 ,    1954.00 ,       4.55 ,,      74.61 ,      78.89 ,      77.91 
07/22/2025 04:00,      53.06 ,      87.30 ,    3011.00 ,    1954.00 ,       4.55 ,,      74.09 ,      78.48 ,      77.60 
07/22/2025 05:00,      52.01 ,      89.40 ,    3013.00 ,    1954.00 ,       4.55 ,,      73.54 ,      78.05 ,      77.28 
07/22/2025 06:00,      49.67 ,      91.10 ,    3014.00 ,    1954.00 ,       4.55 ,,      73.00 ,      77.61 ,      76.95 
07/22/2025 07:00,      50.68 ,      89.80 ,    3015.00 ,    1955.00 ,       4.55 ,,      72.35 ,      77.18 ,      76.63 
07/22/2025 08:00,      52.41 ,      85.90 ,    3015.00 ,    1961.00 ,       4.55 ,,      71.82 ,      76.76 ,      76.32 
07/22/2025 09:00,      56.79 ,      73.17 ,    3016.00 ,    1982.00 ,       4.55 ,,      71.70 ,      76.42 ,      75.98 
07/22/2025 10:00,      62.90 ,      62.84 ,    3017.00 ,    2025.00 ,       4.55 ,,      71.90 ,      76.40 ,      75.74 
07/22/2025 11:00,      67.03 ,      54.79 ,    3018.00 ,    2074.00 ,       4.55 ,,      72.83 ,      76.68 ,      75.58 
07/22/2025 12:00,      69.51 ,      42.46 ,    3021.00 ,    2124.00 ,       4.54 ,,      74.09 ,      77.38 ,      75.62 
07/22/2025 13:00,      72.03 ,      41.74 ,    3026.00 ,    2189.00 ,       4.55 ,,      75.03 ,      78.00 ,      75.91 
07/22/2025 14:00,      75.86 ,      32.66 ,    3027.00 ,    2264.00 ,       4.55 ,,      76.63 ,      78.82 ,      76.19 
07/22/2025 15:00,      74.93 ,      34.90 ,    3032.00 ,    2335.00 ,       4.55 ,,      78.46 ,      79.78 ,      76.60 
07/22/2025 16:00,      77.05 ,      35.03 ,    3038.00 ,    2405.00 ,       4.55 ,,      80.10 ,      80.60 ,      77.12 
07/22/2025 17:00,      74.88 ,      36.65 ,    3044.00 ,    2461.00 ,       4.55 ,,      81.50 ,      81.50 ,      77.66 
07/22/2025 18:00,      74.77 ,      37.72 ,    3051.00 ,    2499.00 ,       4.55 ,,      82.10 ,      82.10 ,      78.09 
07/22/2025 19:00,      70.31 ,      47.82 ,    3056.00 ,    2520.00 ,       4.55 ,,      82.00 ,      82.50 ,      78.54 
07/22/2025 20:00,      69.48 ,      46.76 ,    3064.00 ,    2540.00 ,       4.55 ,,      81.60 ,      82.50 ,      78.87 
07/22/2025 21:00,      65.61 ,      52.76 ,    3070.00 ,    2545.00 ,       4.55 ,,      80.90 ,      82.40 ,      79.01 
07/22/2025 22:00,      64.10 ,      52.06 ,    3076.00 ,    2546.00 ,       4.55 ,,      79.92 ,      82.10 ,      79.05 
07/22/2025 23:00,      56.92 ,      72.65 ,    3077.00 ,    2546.00 ,       4.54 ,,      78.87 ,      81.60 ,      78.98 
07/23/2025 00:00,      56.97 ,      74.22 ,    3078.00 ,    2546.00 ,       4.54 ,,      77.81 ,      81.10 ,      78.80 
07/23/2025 01:00,      54.53 ,      77.39 ,    3080.00 ,    2546.00 ,       4.54 ,,      76.85 ,      80.60 ,      78.60 
07/23/2025 02:00,      54.72 ,      74.54 ,    3083.00 ,    2546.00 ,       4.54 ,,      76.01 ,      79.96 ,      78.31 
07/23/2025 03:00,      50.54 ,      84.00 ,    3085.00 ,    2546.00 ,       4.54 ,,      75.16 ,      79.33 ,      78.01 
07/23/2025 04:00,      51.88 ,      77.27 ,    3085.00 ,    2546.00 ,       4.55 ,,      74.29 ,      78.79 ,      77.70 
07/23/2025 05:00,      47.07 ,      90.00 ,    3086.00 ,    2546.00 ,       4.54 ,,      73.43 ,      78.27 ,      77.39 
07/23/2025 06:00,      48.96 ,      85.60 ,    3086.00 ,    2546.00 ,       4.54 ,,      72.57 ,      77.62 ,      76.96 
07/23/2025 07:00,      48.37 ,      87.10 ,    3086.00 ,    2548.00 ,       4.54 ,,      71.83 ,      76.99 ,      76.55 
07/23/2025 08:00,      53.61 ,      73.64 ,    3087.00 ,    2562.00 ,       4.54 ,,      71.30 ,      76.46 ,      76.13 
07/23/2025 09:00,      57.01 ,      68.05 ,    3088.00 ,    2590.00 ,       4.54 ,,      71.05 ,      76.22 ,      75.78 
07/23/2025 10:00,      61.01 ,      62.24 ,    3090.00 ,    2633.00 ,       4.54 ,,      71.35 ,      76.29 ,      75.41 
07/23/2025 11:00,      65.81 ,      56.32 ,    3092.00 ,    2689.00 ,       4.54 ,,      72.28 ,      76.56 ,      75.36 
07/23/2025 12:00,      70.80 ,      48.65 ,    3095.00 ,    2755.00 ,       4.54 ,,      73.54 ,      77.27 ,      75.51 
07/23/2025 13:00,      74.89 ,      35.08 ,    3097.00 ,    2829.00 ,       4.54 ,,      75.25 ,      78.32 ,      75.69 
07/23/2025 14:00,      76.49 ,      30.04 ,    3100.00 ,    2905.00 ,       4.55 ,,      77.28 ,      79.36 ,      76.18 
07/23/2025 15:00,      79.15 ,      28.43 ,    3104.00 ,    2981.00 ,       4.55 ,,      79.33 ,      80.40 ,      76.81 
07/23/2025 16:00,      79.39 ,      26.26 ,    3107.00 ,    3045.00 ,       4.55 ,,      81.20 ,      81.40 ,      77.45 
07/23/2025 17:00,      80.40 ,      24.34 ,    3110.00 ,    3104.00 ,       4.54 ,,      82.50 ,      82.30 ,      77.95 
07/23/2025 18:00,      80.50 ,      27.72 ,    3112.00 ,    3152.00 ,       4.54 ,,      83.40 ,      83.00 ,      78.59 
07/23/2025 19:00,      79.71 ,      33.80 ,    3115.00 ,    3186.00 ,       4.54 ,,      83.90 ,      83.50 ,      79.09 
07/23/2025 20:00,      77.41 ,      35.99 ,    3117.00 ,    3206.00 ,       4.54 ,,      83.80 ,      83.80 ,      79.41 
07/23/2025 21:00,      71.60 ,      44.20 ,    3117.00 ,    3212.00 ,       4.54 ,,      83.20 ,      83.80 ,      79.67 
07/23/2025 22:00,      64.20 ,      50.58 ,    3118.00 ,    3212.00 ,       4.54 ,,      81.90 ,      83.60 ,      79.84 
07/23/2025 23:00,      58.29 ,      61.57 ,    3119.00 ,    3212.00 ,       4.54 ,,      80.40 ,      83.00 ,      79.78 
07/24/2025 00:00,      53.80 ,      69.37 ,    3120.00 ,    3212.00 ,       4.54 ,,      79.20 ,      82.30 ,      79.64 
07/24/2025 01:00,      54.06 ,      65.10 ,    3122.00 ,    3212.00 ,       4.54 ,,      77.92 ,      81.50 ,      79.35 
07/24/2025 02:00,      52.41 ,      68.06 ,    3123.00 ,    3212.00 ,       4.54 ,,      76.75 ,      80.80 ,      79.05 
07/24/2025 03:00,      51.61 ,      68.30 ,    3125.00 ,    3212.00 ,       4.54 ,,      75.68 ,      80.10 ,      78.64 
07/24/2025 04:00,      49.76 ,      72.06 ,    3126.00 ,    3212.00 ,       4.54 ,,      74.73 ,      79.45 ,      78.24 
07/24/2025 05:00,      49.34 ,      70.58 ,    3127.00 ,    3212.00 ,       4.54 ,,      73.76 ,      78.70 ,      77.83 
07/24/2025 06:00,      47.57 ,      76.36 ,    3127.00 ,    3212.00 ,       4.54 ,,      72.89 ,      78.05 ,      77.39 
07/24/2025 07:00,      46.92 ,      82.60 ,    3128.00 ,    3215.00 ,       4.54 ,,      72.04 ,      77.42 ,      76.98 
07/24/2025 08:00,      56.84 ,      63.21 ,    3128.00 ,    3229.00 ,       4.54 ,,      71.51 ,      76.89 ,      76.45 
07/24/2025 09:00,      61.51 ,      52.01 ,    3129.00 ,    3257.00 ,       4.54 ,,      71.38 ,      76.54 ,      76.10 
07/24/2025 10:00,      66.31 ,      47.87 ,    3131.00 ,    3299.00 ,       4.54 ,,      71.77 ,      76.71 ,      75.83 
07/24/2025 11:00,      70.57 ,      39.36 ,    3134.00 ,    3355.00 ,       4.54 ,,      72.80 ,      77.08 ,      75.76 
07/24/2025 12:00,      76.77 ,      32.83 ,    3136.00 ,    3420.00 ,       4.54 ,,      74.17 ,      77.79 ,      75.81 
07/24/2025 13:00,      81.20 ,      25.30 ,    3140.00 ,    3493.00 ,       4.54 ,,      75.97 ,      78.82 ,      76.08 
07/24/2025 14:00,      82.40 ,      23.21 ,    3144.00 ,    3569.00 ,       4.54 ,,      78.00 ,      79.97 ,      76.57 
07/24/2025 15:00,      84.10 ,      22.97 ,    3148.00 ,    3643.00 ,       4.54 ,,      79.83 ,      81.00 ,      77.20 
07/24/2025 16:00,      86.00 ,      22.13 ,    3151.00 ,    3713.00 ,       4.54 ,,      81.60 ,      82.00 ,      77.83 
07/24/2025 17:00,      86.20 ,      19.91 ,    3153.00 ,    3773.00 ,       4.54 ,,      83.10 ,      82.90 ,      78.43 
07/24/2025 18:00,      86.90 ,      21.54 ,    3157.00 ,    3821.00 ,       4.54 ,,      84.30 ,      83.70 ,      79.08 
07/24/2025 19:00,      85.40 ,      22.78 ,    3165.00 ,    3855.00 ,       4.54 ,,      84.80 ,      84.30 ,      79.63 
07/24/2025 20:00,      84.20 ,      23.33 ,    3169.00 ,    3875.00 ,       4.54 ,,      84.70 ,      84.70 ,      80.10 
07/24/2025 21:00,      76.31 ,      35.74 ,    3171.00 ,    3882.00 ,       4.54 ,,      84.00 ,      84.70 ,      80.40 
07/24/2025 22:00,      72.72 ,      36.30 ,    3175.00 ,    3882.00 ,       4.54 ,,      83.00 ,      84.50 ,      80.50 
07/24/2025 23:00,      64.89 ,      53.82 ,    3177.00 ,    3882.00 ,       4.54 ,,      81.70 ,      84.00 ,      80.60 
07/25/2025 00:00,      60.67 ,      59.84 ,    3178.00 ,    3882.00 ,       4.54 ,,      80.50 ,      83.40 ,      80.40 
07/25/2025 01:00,      58.13 ,      65.64 ,    3180.00 ,    3882.00 ,       4.54 ,,      79.42 ,      82.70 ,      80.20 
07/25/2025 02:00,      58.57 ,      60.03 ,    3182.00 ,    3882.00 ,       4.54 ,,      78.22 ,      82.10 ,      79.87 
07/25/2025 03:00,      55.25 ,      66.39 ,    3183.00 ,    3882.00 ,       4.54 ,,      77.16 ,      81.30 ,      79.57 
07/25/2025 04:00,      52.93 ,      74.15 ,    3184.00 ,    3882.00 ,       4.54 ,,      76.20 ,      80.70 ,      79.17 
07/25/2025 05:00,      57.28 ,      58.45 ,    3186.00 ,    3882.00 ,       4.54 ,,      75.35 ,      80.10 ,      78.75 
07/25/2025 06:00,      51.60 ,      77.03 ,    3186.00 ,    3882.00 ,       4.54 ,,      74.50 ,      79.44 ,      78.34 
07/25/2025 07:00,      51.50 ,      78.42 ,    3187.00 ,    3884.00 ,       4.54 ,,      73.73 ,      78.89 ,      77.91 
07/25/2025 08:00,      61.36 ,      57.97 ,    3188.00 ,    3897.00 ,       4.54 ,,      73.21 ,      78.26 ,      77.61 
07/25/2025 09:00,      64.39 ,      52.16 ,    3190.00 ,    3925.00 ,       4.54 ,,      73.08 ,      78.02 ,      77.14 
07/25/2025 10:00,      69.51 ,      46.00 ,    3193.00 ,    3966.00 ,       4.54 ,,      73.48 ,      77.98 ,      76.88 
07/25/2025 11:00,      73.93 ,      40.44 ,    3196.00 ,    4021.00 ,       4.54 ,,      74.39 ,      78.45 ,      76.81 
07/25/2025 12:00,      79.46 ,      33.42 ,    3199.00 ,    4083.00 ,       4.54 ,,      75.65 ,      79.16 ,      76.97 
07/25/2025 13:00,      84.60 ,      25.63 ,    3201.00 ,    4155.00 ,       4.54 ,,      77.57 ,      80.20 ,      77.24 
07/25/2025 14:00,      86.90 ,      24.41 ,    3207.00 ,    4230.00 ,       4.54 ,,      79.61 ,      81.20 ,      77.74 
07/25/2025 15:00,      88.60 ,      20.71 ,    3213.00 ,    4304.00 ,       4.54 ,,      81.60 ,      82.40 ,      78.37 
07/25/2025 16:00,      89.70 ,      19.57 ,    3217.00 ,    4374.00 ,       4.54 ,,      83.50 ,      83.40 ,      78.97 
07/25/2025 17:00,      89.00 ,      20.70 ,    3231.00 ,    4431.00 ,       4.54 ,,      84.90 ,      84.40 ,      79.63 
07/25/2025 18:00,      87.10 ,      21.28 ,    3240.00 ,    4475.00 ,       4.54 ,,      85.50 ,      85.20 ,      80.30 
07/25/2025 19:00,      84.90 ,      23.37 ,    3247.00 ,    4497.00 ,       4.54 ,,      85.50 ,      85.50 ,      80.70 
07/25/2025 20:00,      80.40 ,      29.01 ,    3253.00 ,    4506.00 ,       4.54 ,,      85.00 ,      85.80 ,      81.20 
07/25/2025 21:00,      75.76 ,      34.79 ,    3257.00 ,    4514.00 ,       4.54 ,,      84.30 ,      85.60 ,      81.40 
07/25/2025 22:00,      72.50 ,      40.85 ,    3261.00 ,    4515.00 ,       4.54 ,,      83.40 ,      85.30 ,      81.50 
07/25/2025 23:00,      68.11 ,      49.67 ,    3264.00 ,    4515.00 ,       4.54 ,,      82.40 ,      84.80 ,      81.50 
07/26/2025 00:00,      62.18 ,      64.23 ,    3268.00 ,    4515.00 ,       4.54 ,,      81.30 ,      84.30 ,      81.30 
07/26/2025 01:00,      60.04 ,      67.01 ,    3270.00 ,    4515.00 ,       4.54 ,,      80.30 ,      83.70 ,      81.20 
07/26/2025 02:00,      60.07 ,      64.24 ,    3273.00 ,    4515.00 ,       4.54 ,,      79.21 ,      83.00 ,      80.90 
07/26/2025 03:00,      59.02 ,      67.46 ,    3276.00 ,    4515.00 ,       4.54 ,,      78.35 ,      82.40 ,      80.40 
07/26/2025 04:00,      57.65 ,      70.28 ,    3276.00 ,    4515.00 ,       4.54 ,,      77.27 ,      81.80 ,      80.10 
07/26/2025 05:00,      52.56 ,      79.92 ,    3278.00 ,    4515.00 ,       4.54 ,,      76.42 ,      81.00 ,      79.71 
07/26/2025 06:00,      54.83 ,      75.80 ,    3280.00 ,    4515.00 ,       4.54 ,,      75.46 ,      80.40 ,      79.30 
07/26/2025 07:00,      56.71 ,      68.16 ,    3282.00 ,    4517.00 ,       4.54 ,,      74.72 ,      79.88 ,      78.89 
07/26/2025 08:00,      57.88 ,      66.50 ,    3285.00 ,    4529.00 ,       4.54 ,,      74.17 ,      79.33 ,      78.45 
07/26/2025 09:00,      63.25 ,      58.26 ,    3287.00 ,    4555.00 ,       4.54 ,,      74.04 ,      78.98 ,      78.11 
07/26/2025 10:00,      68.32 ,      48.31 ,    3290.00 ,    4598.00 ,       4.54 ,,      74.45 ,      78.95 ,      77.75 
07/26/2025 11:00,      69.66 ,      48.02 ,    3292.00 ,    4639.00 ,       4.54 ,,      75.16 ,      79.22 ,      77.68 
07/26/2025 12:00,      74.00 ,      44.03 ,    3293.00 ,    4697.00 ,       4.54 ,,      76.12 ,      79.74 ,      77.77 
07/26/2025 13:00,      78.58 ,      38.80 ,    3297.00 ,    4769.00 ,       4.54 ,,      77.70 ,      80.40 ,      77.92 
07/26/2025 14:00,      81.10 ,      37.04 ,    3300.00 ,    4839.00 ,       4.54 ,,      79.75 ,      81.50 ,      78.32 
07/26/2025 15:00,      83.80 ,      34.65 ,    3304.00 ,    4900.00 ,       4.54 ,,      81.70 ,      82.60 ,      78.84 
07/26/2025 16:00,      86.30 ,      32.73 ,    3306.00 ,    4958.00 ,       4.54 ,,      83.40 ,      83.60 ,      79.36 
07/26/2025 17:00,      88.10 ,      21.81 ,    3308.00 ,    5006.00 ,       4.54 ,,      84.70 ,      84.40 ,      79.96 
07/26/2025 18:00,      77.05 ,      30.96 ,    3320.00 ,    5014.00 ,       4.54 ,,      85.10 ,      85.10 ,      80.50 
07/26/2025 19:00,      75.41 ,      32.68 ,    3330.00 ,    5015.00 ,       4.54 ,,      84.10 ,      85.20 ,      80.90 
07/26/2025 20:00,      72.11 ,      42.86 ,    3339.00 ,    5018.00 ,       4.54 ,,      83.00 ,      84.90 ,      81.20 
07/26/2025 21:00,      65.44 ,      64.00 ,    3347.00 ,    5018.00 ,       4.55 ,,      82.10 ,      84.50 ,      81.20 
07/26/2025 22:00,      66.64 ,      58.87 ,    3349.00 ,    5018.00 ,       4.55 ,,      81.00 ,      84.00 ,      81.10 
07/26/2025 23:00,      62.13 ,      75.99 ,    3350.00 ,    5018.00 ,       4.55 ,,      80.10 ,      83.50 ,      81.00 
07/27/2025 00:00,      61.36 ,      74.86 ,    3352.00 ,    5018.00 ,       4.55 ,,      79.21 ,      82.90 ,      80.60 
07/27/2025 01:00,      61.38 ,      68.29 ,    3356.00 ,    5018.00 ,       4.55 ,,      78.33 ,      82.40 ,      80.30 
07/27/2025 02:00,      57.87 ,      75.25 ,    3359.00 ,    5018.00 ,       4.55 ,,      77.49 ,      81.80 ,      80.00 
07/27/2025 03:00,      57.11 ,      76.47 ,    3360.00 ,    5018.00 ,       4.55 ,,      76.63 ,      81.10 ,      79.70 
07/27/2025 04:00,      60.34 ,      66.90 ,    3364.00 ,    5018.00 ,       4.55 ,,      75.78 ,      80.60 ,      79.29 
07/27/2025 05:00,      57.81 ,      76.18 ,    3368.00 ,    5018.00 ,       4.55 ,,      75.24 ,      80.10 ,      78.97 
07/27/2025 06:00,      57.85 ,      74.16 ,    3370.00 ,    5018.00 ,       4.55 ,,      74.58 ,      79.63 ,      78.64 
07/27/2025 07:00,      56.17 ,      81.80 ,    3372.00 ,    5020.00 ,       4.55 ,,      74.05 ,      79.21 ,      78.22 
07/27/2025 08:00,      59.92 ,      74.89 ,    3373.00 ,    5027.00 ,       4.55 ,,      73.73 ,      78.78 ,      77.91 
07/27/2025 09:00,      62.03 ,      74.75 ,    3374.00 ,    5042.00 ,       4.55 ,,      73.61 ,      78.44 ,      77.56 
07/27/2025 10:00,      66.10 ,      61.34 ,    3377.00 ,    5074.00 ,       4.55 ,,      73.82 ,      78.43 ,      77.33 
07/27/2025 11:00,      70.70 ,      52.89 ,    3379.00 ,    5128.00 ,       4.55 ,,      74.65 ,      78.60 ,      77.17 
07/27/2025 12:00,      73.37 ,      49.63 ,    3382.00 ,    5193.00 ,       4.56 ,,      75.91 ,      79.20 ,      77.23 
07/27/2025 13:00,      77.98 ,      37.67 ,    3385.00 ,    5262.00 ,       4.55 ,,      77.38 ,      80.10 ,      77.38 
07/27/2025 14:00,      77.48 ,      38.23 ,    3386.00 ,    5295.00 ,       4.55 ,,      78.98 ,      81.20 ,      77.78 
07/27/2025 15:00,      81.40 ,      31.22 ,    3387.00 ,    5354.00 ,       4.56 ,,      79.97 ,      81.90 ,      78.32 
07/27/2025 16:00,      83.50 ,      26.89 ,    3388.00 ,    5400.00 ,       4.56 ,,      81.40 ,      82.60 ,      78.72 
07/27/2025 17:00,      84.80 ,      31.08 ,    3390.00 ,    5445.00 ,       4.56 ,,      82.20 ,      83.20 ,      79.25 
07/27/2025 18:00,      84.00 ,      36.67 ,    3393.00 ,    5480.00 ,       4.56 ,,      83.00 ,      83.70 ,      79.63 
07/27/2025 19:00,      72.62 ,      52.39 ,    3397.00 ,    5492.00 ,       4.66 ,,      83.10 ,      84.10 ,      79.85 
07/27/2025 20:00,      68.39 ,      58.67 ,    3406.00 ,    5503.00 ,       4.67 ,,      82.30 ,      84.10 ,      80.00 
07/27/2025 21:00,      69.89 ,      52.32 ,    3411.00 ,    5505.00 ,       4.67 ,,      80.80 ,      83.70 ,      80.20 
07/27/2025 22:00,      67.12 ,      62.16 ,    3414.00 ,    5505.00 ,       4.67 ,,      79.56 ,      83.00 ,      80.10 
07/27/2025 23:00,      62.52 ,      76.66 ,    3416.00 ,    5505.00 ,       4.67 ,,      78.40 ,      82.30 ,      79.82 
07/28/2025 00:00,      59.63 ,      81.10 ,    3417.00 ,    5505.00 ,       4.67 ,,      77.44 ,      81.70 ,      79.53 
07/28/2025 01:00,      57.91 ,      80.50 ,    3418.00 ,    5505.00 ,       4.67 ,,      76.36 ,      81.00 ,      79.21 
07/28/2025 02:00,      58.04 ,      75.35 ,    3420.00 ,    5505.00 ,       4.67 ,,      75.40 ,      80.30 ,      78.91 
07/28/2025 03:00,      55.63 ,      78.12 ,    3423.00 ,    5505.00 ,       4.67 ,,      74.43 ,      79.70 ,      78.49 
07/28/2025 04:00,      59.49 ,      69.87 ,    3427.00 ,    5505.00 ,       4.67 ,,      73.70 ,      79.08 ,      78.09 
07/28/2025 05:00,      56.19 ,      77.20 ,    3428.00 ,    5505.00 ,       4.67 ,,      72.94 ,      78.42 ,      77.66 
07/28/2025 06:00,      52.71 ,      85.90 ,    3430.00 ,    5505.00 ,       4.67 ,,      72.28 ,      77.88 ,      77.22 
07/28/2025 07:00,      52.72 ,      88.40 ,    3431.00 ,    5507.00 ,       4.67 ,,      71.65 ,      77.36 ,      76.92 
07/28/2025 08:00,      61.42 ,      67.49 ,    3432.00 ,    5520.00 ,       4.67 ,,      70.99 ,      76.81 ,      76.48 
07/28/2025 09:00,      63.14 ,      68.13 ,    3433.00 ,    5546.00 ,       4.67 ,,      70.99 ,      76.48 ,      76.04 
07/28/2025 10:00,      66.84 ,      65.13 ,    3434.00 ,    5586.00 ,       4.67 ,,      71.29 ,      76.45 ,      75.79 
07/28/2025 11:00,      71.39 ,      50.24 ,    3436.00 ,    5636.00 ,       4.67 ,,      72.11 ,      76.83 ,      75.51 
07/28/2025 12:00,      76.27 ,      41.57 ,    3437.00 ,    5699.00 ,       4.67 ,,      73.28 ,      77.45 ,      75.58 
07/28/2025 13:00,      80.30 ,      41.14 ,    3441.00 ,    5769.00 ,       4.67 ,,      74.85 ,      78.36 ,      75.73 
07/28/2025 14:00,      80.60 ,      35.46 ,    3449.00 ,    5841.00 ,       4.67 ,,      76.68 ,      79.42 ,      76.24 
07/28/2025 15:00,      80.40 ,      40.02 ,    3453.00 ,    5914.00 ,       4.67 ,,      78.10 ,      80.30 ,      76.79 
07/28/2025 16:00,      80.10 ,      42.13 ,    3457.00 ,    5977.00 ,       4.67 ,,      79.39 ,      81.00 ,      77.31 
07/28/2025 17:00,      83.00 ,      39.64 ,    3459.00 ,      38.27 ,       4.67 ,,      80.30 ,      81.80 ,      77.72 
07/28/2025 18:00,      83.40 ,      39.96 ,    3463.00 ,      86.00 ,       4.67 ,,      81.10 ,      82.30 ,      78.10 
07/28/2025 19:00,      81.20 ,      42.64 ,    3466.00 ,     124.70 ,       4.67 ,,      81.30 ,      82.70 ,      78.53 
07/28/2025 20:00,      77.46 ,      46.50 ,    3471.00 ,     147.30 ,       4.67 ,,      80.90 ,      82.80 ,      78.75 
07/28/2025 21:00,      73.07 ,      49.34 ,    3473.00 ,     150.80 ,       4.67 ,,      80.20 ,      82.70 ,      78.97 
07/28/2025 22:00,      72.80 ,      50.66 ,    3477.00 ,     151.10 ,       4.67 ,,      79.26 ,      82.40 ,      78.93 
07/28/2025 23:00,      67.48 ,      62.19 ,    3479.00 ,     151.20 ,       4.67 ,,      78.21 ,      81.90 ,      78.87 
07/29/2025 00:00,      65.93 ,      60.49 ,    3483.00 ,     151.20 ,       4.67 ,,      77.26 ,      81.40 ,      78.79 
07/29/2025 01:00,      62.63 ,      69.77 ,    3486.00 ,     151.20 ,       4.67 ,,      76.32 ,      80.80 ,      78.52 
07/29/2025 02:00,      62.25 ,      65.75 ,    3489.00 ,     151.20 ,       4.67 ,,      75.35 ,      80.20 ,      78.21 
07/29/2025 03:00,      58.84 ,      77.89 ,    3490.00 ,     151.20 ,       4.67 ,,      74.49 ,      79.54 ,      77.90 
07/29/2025 04:00,      54.06 ,      83.60 ,    3492.00 ,     151.20 ,       4.67 ,,      73.65 ,      79.02 ,      77.60 
07/29/2025 05:00,      52.09 ,      86.70 ,    3494.00 ,     151.20 ,       4.67 ,,      72.79 ,      78.39 ,      77.18 
07/29/2025 06:00,      53.22 ,      80.50 ,    3496.00 ,     151.20 ,       4.67 ,,      71.95 ,      77.77 ,      76.89 
07/29/2025 07:00,      55.35 ,      74.45 ,    3497.00 ,     153.40 ,       4.67 ,,      71.43 ,      77.13 ,      76.48 
07/29/2025 08:00,      56.09 ,      83.00 ,    3500.00 ,     165.00 ,       4.67 ,,      70.88 ,      76.70 ,      76.04 
07/29/2025 09:00,      62.40 ,      66.47 ,    3501.00 ,     191.70 ,       4.67 ,,      70.66 ,      76.37 ,      75.71 
07/29/2025 10:00,      67.60 ,      52.61 ,    3504.00 ,     232.60 ,       4.67 ,,      71.06 ,      76.33 ,      75.34 
07/29/2025 11:00,      71.53 ,      47.56 ,    3506.00 ,     285.70 ,       4.67 ,,      72.00 ,      76.71 ,      75.29 
